0.015302937	0.05838116	0.06428999	-0.000786803	0.008003376	0.056331333	0.03269394	0.03951179	0.048916154	-0.015562329	0.015997697	0.024215816	0.084368825	-0.07128749	0.03115644	0.054791193
0.0009408925	0.03640039	0.12055896	-0.02725503	-0.017504891	0.019485623	0.034010403	0.0102354605	-0.026120547	0.07918441	0.043676868	0.042487048	0.08162678	-0.0117177125	0.011503412	0.00039515563
0.022125602	0.048949163	0.073182	-0.05364839	-0.0035399746	-0.075118	0.07925007	-0.013204633	0.040608194	0.030729786	-0.037173603	0.011179214	0.0826377	-0.025115047	0.01525199	0.020924013
0.0032885189	0.0876222	0.05281281	-0.037313648	0.033146255	0.062173884	0.03154976	0.0035731434	0.009060731	0.009210916	0.0021319268	-0.005957104	0.073071666	-0.002723799	-0.042845912	-0.054742936
0.03047561	0.13449004	0.004596542	0.0017653827	0.060499705	-0.03518337	0.059245404	-0.092327796	0.07399148	-0.00032458166	-0.0012819921	0.004185611	0.06970164	0.00825301	0.015065031	-0.0013628487
-0.0045208232	0.033990696	0.045110725	-0.043622788	-0.019117288	0.0047918977	-0.0013865414	0.03462107	0.040176056	0.071098834	0.08520783	0.07576837	0.029313922	-0.0029101016	0.06453942	-0.076242186
-0.050320942	0.12501661	0.007791821	-0.011498585	-0.029640516	-0.013805305	0.074296236	0.028290508	-0.04522946	0.054697707	0.007744957	-0.026255935	0.042175777	-0.0040211477	0.012364404	0.055071376
-0.046023905	0.04082847	0.050536897	0.025431624	-0.01550072	0.01583273	-0.0035601999	0.010608937	0.0009488544	0.029884443	-2.2979088e-05	0.010708127	0.078035496	-0.08572518	0.023996478	0.01495933
0.02925582	0.03870606	0.0944019	-0.021220969	0.003750628	0.030368423	0.023472704	0.005356522	0.03511489	0.09320183	-0.011091186	-0.004382826	0.06960842	-0.052227218	-0.06482706	0.05398251
-0.026400018	-0.0030917053	0.0730728	-0.021497404	-0.063881606	0.020810701	0.056120075	-0.018483223	0.06189326	0.11850183	-0.00071662886	-0.027148575	0.108352385	-0.03796781	0.09428103	0.035590455
0.03187246	0.037342303	0.05997611	0.014963304	0.002362175	0.04924239	0.051364947	0.017350666	0.017599797	0.015845962	0.032408807	-0.03729022	0.07618796	-0.05741155	0.12280182	0.058606733
0.014496178	0.027505508	0.06955484	-0.05861531	0.017338708	0.051970437	0.08370674	-0.051254574	0.02469539	0.050492387	0.047992468	0.036041882	0.012167944	-0.06181732	0.030031525	0.016558792
0.03203602	0.030480875	0.07491397	-0.014878526	-0.02798682	-0.0055806385	0.013188268	0.01173941	0.031533036	-0.022647047	0.020411773	0.012875102	0.022507371	0.027448691	-0.07674694	-0.06636243
-0.014528506	0.09885558	0.029176382	0.048871018	-0.056778233	-0.01088297	-0.032114353	-0.0030492672	-0.022019394	0.046439067	0.031687696	0.10036509	-0.022710843	0.009694481	0.020779746	0.08000012
-0.048009384	0.06279093	0.08356903	-0.03201259	-0.039780058	-0.048034087	0.13246207	0.02299244	-0.06413991	-0.024722232	-0.037224844	-0.021808406	0.017703792	-0.08007364	-0.039421067	0.020251721
0.030750755	0.054375697	0.027207443	0.018834712	-0.031161504	0.0901795	0.024046624	-0.042063475	-0.058708712	0.00852582	-0.024796136	-0.019724952	0.01354817	-0.07390845	0.029888973	0.010797337
0.007268418	0.1628388	0.06463178	-0.012598104	-0.06546021	0.0029980915	0.04211884	0.036690425	0.047986776	-0.007168217	0.058738317	0.017856516	0.09776996	0.023401512	0.001235682	0.0235641
-0.009511271	0.053704098	0.022607619	0.03485921	-0.051535886	0.008738696	0.011474161	0.0044929287	-0.00903024	-0.019231062	-0.02413384	0.09694502	0.07084678	0.028884817	-0.025486931	-0.004092302
